Data 1: Genesis Block,Current Hash:  89eb0ac031a63d2421cd05a2fbe41f3ea35f5c3712ca839cbf6b85c4ee07b7a3,Previous Hash:   0
"Data 2: [[B, 0, Account, 271407, S, 1.3753576278686523]]",Current Hash:  ae80fc89a3adff2edd3dcc7fc65ca3061b6e78ec7ec4c0b2425410c6ee0e72e3,Previous Hash:   89eb0ac031a63d2421cd05a2fbe41f3ea35f5c3712ca839cbf6b85c4ee07b7a3
"Data 3: [[V, 0, Account, 151825, S, 1.3773188591003418], [N, 0, Credit, 22540, S, 1.3783161640167236], [W, 0, Account, 133572, S, 1.3803107738494873], [B, 0, Credit, 59099, S, 1.3852975368499756], [I, 0, Credit, 309386, S, 1.3852975368499756]]",Current Hash:  3701913cb407a6bc8dbf099851bc488c3baca725b9fa63906a71e907e5c5cc95,Previous Hash:   ae80fc89a3adff2edd3dcc7fc65ca3061b6e78ec7ec4c0b2425410c6ee0e72e3
"Data 4: [[Z, 0, Credit, 63689, S, 1.3912813663482666], [R, 1, Credit, 86845, S, 1.3932762145996094], [L, 0, Account, 2256886, S, 1.3962681293487549], [W, 1, Account, 87544, S, 1.3972656726837158], [B, 1, Account, 67379, S, 1.3982627391815186]]",Current Hash:  ff03928df0aa6f7e87e20ca7a4c05bc68d7d9dbf385c23a2786284dd954116bd,Previous Hash:   3701913cb407a6bc8dbf099851bc488c3baca725b9fa63906a71e907e5c5cc95
"Data 5: [[B, 0, Credit, 145799, S, 1.4052441120147705], [D, 1, Credit, 78919, S, 1.4052441120147705], [T, 1, Account, 44777, S, 1.409233570098877]]",Current Hash:  8f4d3011b695f6e67b39d0efe2d4ca50c350239160f59ffb98154d51ae71becc,Previous Hash:   ff03928df0aa6f7e87e20ca7a4c05bc68d7d9dbf385c23a2786284dd954116bd
"Data 6: [[R, 1, Credit, 50356, S, 1.4102306365966797]]",Current Hash:  d6982989632baa4d63e6e9d86b30cbe9403c440e14fa28f05334550e654230f5,Previous Hash:   8f4d3011b695f6e67b39d0efe2d4ca50c350239160f59ffb98154d51ae71becc
"Data 7: [[X, 1, Credit, 61463, S, 1.4132227897644043], [B, 1, Credit, 20447, S, 1.415217638015747], [R, 0, Account, 32403, S, 1.415217638015747], [L, 0, Credit, 21237, S, 1.415217638015747]]",Current Hash:  0f1bef635cea7e04bec83c831fca26f41dd3fcc91ac0e817dc5da881dbb9025e,Previous Hash:   d6982989632baa4d63e6e9d86b30cbe9403c440e14fa28f05334550e654230f5
"Data 8: [[C, 0, Credit, 11626, S, 1.4291801452636719], [D, 0, Account, 69265, S, 1.4291801452636719]]",Current Hash:  6b0ada0523b3f949a392351908058d339b24e2f00a42bde5fdc44b7ea1cf3d9f,Previous Hash:   0f1bef635cea7e04bec83c831fca26f41dd3fcc91ac0e817dc5da881dbb9025e
"Data 9: [[T, 1, Credit, 54084, S, 1.4331696033477783], [I, 1, Account, 43507, S, 1.4391534328460693], [A, 1, Credit, 37120, S, 1.441148281097412], [H, 1, Account, 7370, S, 1.442145824432373]]",Current Hash:  ea3d4e948411e455415f48ffd3f5c77736aa7e054652d4b6b2086e9f1a911402,Previous Hash:   6b0ada0523b3f949a392351908058d339b24e2f00a42bde5fdc44b7ea1cf3d9f
"Data 10: [[N, 0, Credit, 2230, S, 1.4451375007629395], [L, 1, Credit, 17825, S, 1.4461348056793213], [H, 0, Credit, 26404, S, 1.449126958847046]]",Current Hash:  aba8677ce689bf9c0a227f08f858ac5f043dbe3020fbfa2708867f05dc24d061,Previous Hash:   ea3d4e948411e455415f48ffd3f5c77736aa7e054652d4b6b2086e9f1a911402
