Data 1: Genesis Block,Current Hash:  89eb0ac031a63d2421cd05a2fbe41f3ea35f5c3712ca839cbf6b85c4ee07b7a3,Previous Hash:   0
"Data 2: [[T, 1, Account, 87408, K, 1.2018206119537354], [C, 1, Account, 35214, K, 1.2047815322875977], [A, 0, Account, 421397, K, 1.209794044494629], [X, 1, Credit, 73335, K, 1.2117621898651123], [R, 1, Credit, 65042, K, 1.2137832641601562], [D, 1, Credit, 19215, K, 1.2147555351257324]]",Current Hash:  2a0fc05b48ed47eb94fb65ee2f8ed69896b96468ae553e48fcbd13a5533ea16e,Previous Hash:   89eb0ac031a63d2421cd05a2fbe41f3ea35f5c3712ca839cbf6b85c4ee07b7a3
"Data 3: [[A, 0, Account, 309750, K, 1.2187438011169434], [T, 1, Account, 2957, K, 1.2187438011169434]]",Current Hash:  e3d7bb622c80b52d0c314a0173275b6d853b12fa60e5907b07af214f4714f7eb,Previous Hash:   2a0fc05b48ed47eb94fb65ee2f8ed69896b96468ae553e48fcbd13a5533ea16e
"Data 4: [[A, 1, Credit, 64323, K, 1.2217495441436768], [X, 0, Credit, 133842, K, 1.2267212867736816], [D, 1, Credit, 54142, K, 1.2277195453643799], [B, 1, Account, 57728, K, 1.2317447662353516], [H, 1, Credit, 59283, K, 1.2327401638031006]]",Current Hash:  b67ed112c2fa2157fe022e0a2a1cfab9c140d4b5ef8c037fdfa6431c26ff5cce,Previous Hash:   e3d7bb622c80b52d0c314a0173275b6d853b12fa60e5907b07af214f4714f7eb
"Data 5: [[X, 0, Credit, 202189, K, 1.2347359657287598], [Q, 1, Account, 96812, K, 1.2347359657287598], [I, 0, Account, 7395000, K, 1.2357337474822998]]",Current Hash:  1940be909ee9e9c67277c0b0bf82a9f3473244a82ea4f63c38e43151450a5d81,Previous Hash:   b67ed112c2fa2157fe022e0a2a1cfab9c140d4b5ef8c037fdfa6431c26ff5cce
"Data 6: [[B, 1, Account, 88345, K, 1.238722562789917], [I, 0, Account, 1795726, K, 1.239720344543457], [J, 1, Credit, 56941, K, 1.2437188625335693], [T, 1, Credit, 37167, K, 1.244708776473999]]",Current Hash:  976bb7cd4211a77d8f7cde70128e4a251a705d46584029f4e0015d0c49c447c4,Previous Hash:   1940be909ee9e9c67277c0b0bf82a9f3473244a82ea4f63c38e43151450a5d81
"Data 7: [[J, 1, Credit, 49157, K, 1.2457075119018555], [R, 0, Account, 83805, K, 1.2476997375488281], [B, 1, Account, 56783, K, 1.248697280883789]]",Current Hash:  f4a457fba62f63a00c8c3af7144c4b3afff17d69235e17619836e12187c0dcc6,Previous Hash:   976bb7cd4211a77d8f7cde70128e4a251a705d46584029f4e0015d0c49c447c4
"Data 8: [[A, 1, Account, 6616, K, 1.256681203842163], [R, 0, Credit, 13761, K, 1.2586722373962402]]",Current Hash:  7169eccade525283677a976df4a539d9d06f07b5894fbf8a7597ed3ff7813471,Previous Hash:   f4a457fba62f63a00c8c3af7144c4b3afff17d69235e17619836e12187c0dcc6
"Data 9: [[T, 1, Account, 14467, K, 1.2656173706054688], [A, 1, Account, 19660, K, 1.2706050872802734]]",Current Hash:  5b161411a260b219dcd06a1aabf38c2a05bcfc4c6250427f660c6126d05f849e,Previous Hash:   7169eccade525283677a976df4a539d9d06f07b5894fbf8a7597ed3ff7813471
"Data 10: [[C, 1, Credit, 77027, K, 1.2776200771331787], [J, 1, Account, 63638, K, 1.2776200771331787], [T, 0, Account, 96575, K, 1.2786173820495605], [W, 1, Credit, 43699, K, 1.2796149253845215]]",Current Hash:  bff7126351ebb81800bed99a4e804ea68c1285739f5951f9f9c8f4f24115910e,Previous Hash:   5b161411a260b219dcd06a1aabf38c2a05bcfc4c6250427f660c6126d05f849e
