Data 1: Genesis Block,Current Hash:  89eb0ac031a63d2421cd05a2fbe41f3ea35f5c3712ca839cbf6b85c4ee07b7a3,Previous Hash:   0
"Data 2: [[Y, 1, Credit, 24811, G, 0.5994329452514648]]",Current Hash:  c6d4dd2d871e21073b16b20ba3313069e8b800f1bc0ba57a9e2656cfdd6d59e1,Previous Hash:   89eb0ac031a63d2421cd05a2fbe41f3ea35f5c3712ca839cbf6b85c4ee07b7a3
"Data 3: [[Y, 1, Account, 48931, G, 0.6004283428192139], [C, 0, Account, 1186092, G, 0.6024234294891357], [T, 1, Credit, 75948, G, 0.6024234294891357], [Q, 0, Credit, 117080, G, 0.6034200191497803], [W, 1, Account, 88231, G, 0.6044173240661621]]",Current Hash:  4ab3b547e6f89f2502976af1c3c81133f8d4c3796ff416ec8be42bd0fb9f952b,Previous Hash:   c6d4dd2d871e21073b16b20ba3313069e8b800f1bc0ba57a9e2656cfdd6d59e1
"Data 4: [[C, 1, Account, 25696, G, 0.6084072589874268]]",Current Hash:  c49df9e90b74fe89083e80e40d97a332c432905dd20fca7cd5782bd5208977de,Previous Hash:   4ab3b547e6f89f2502976af1c3c81133f8d4c3796ff416ec8be42bd0fb9f952b
"Data 5: [[A, 1, Credit, 34042, G, 0.6103687286376953], [B, 0, Account, 400504, G, 0.6103687286376953], [D, 1, Account, 44579, G, 0.6113660335540771]]",Current Hash:  85be10c235b7abf6b00559224399171325e788f82ed2d256d6e6a0463a9c3b03,Previous Hash:   c49df9e90b74fe89083e80e40d97a332c432905dd20fca7cd5782bd5208977de
"Data 6: [[J, 1, Credit, 59701, G, 0.6153552532196045], [W, 0, Credit, 32553, G, 0.6153552532196045]]",Current Hash:  b0ad3c4fcc1bd75226a1836f4cd0c773e64d2487f994245a9c05b7d6a6662806,Previous Hash:   85be10c235b7abf6b00559224399171325e788f82ed2d256d6e6a0463a9c3b03
"Data 7: [[W, 1, Account, 32167, G, 0.6173498630523682], [D, 1, Account, 63712, G, 0.61834716796875], [Y, 0, Account, 100485, G, 0.61834716796875]]",Current Hash:  1e60fe05a54723012d2d40db32588aa497de48f34c65c1faf7ed2fb5b9632066,Previous Hash:   b0ad3c4fcc1bd75226a1836f4cd0c773e64d2487f994245a9c05b7d6a6662806
"Data 8: [[W, 1, Credit, 58238, G, 0.6203420162200928], [A, 1, Credit, 35876, G, 0.6213393211364746], [J, 1, Credit, 66546, G, 0.6223363876342773], [C, 1, Account, 63549, G, 0.6233339309692383]]",Current Hash:  3abec94d895e972353e0352dccafc492cb03b2c04ad8fbc81480781432d51fb7,Previous Hash:   1e60fe05a54723012d2d40db32588aa497de48f34c65c1faf7ed2fb5b9632066
"Data 9: [[A, 0, Account, 421654, G, 0.6243312358856201], [D, 1, Account, 78127, G, 0.6243312358856201], [W, 0, Account, 179124, G, 0.6243312358856201], [Q, 1, Account, 91649, G, 0.6273233890533447]]",Current Hash:  61f620ad9bde1c24a552b3c205f5f63aa85d1f564909d7cdb866f5c9d3cb8735,Previous Hash:   3abec94d895e972353e0352dccafc492cb03b2c04ad8fbc81480781432d51fb7
"Data 10: [[W, 0, Credit, 181071, G, 0.6283206939697266], [A, 0, Credit, 5937, G, 0.6303176879882812], [Q, 1, Credit, 22817, G, 0.6303176879882812], [C, 1, Credit, 5334, G, 0.6313126087188721], [J, 1, Credit, 98672, G, 0.6313126087188721]]",Current Hash:  8fd69de1e52ef8d8d69f42f1880ccdf2cef5a5effdad39daca343d43271d5946,Previous Hash:   61f620ad9bde1c24a552b3c205f5f63aa85d1f564909d7cdb866f5c9d3cb8735
"Data 11: [[B, 1, Credit, 67022, G, 0.6343047618865967]]",Current Hash:  88aca6afd5793968dad4f13c2ea72061660bb8db9cb5fe9020f224547580685f,Previous Hash:   8fd69de1e52ef8d8d69f42f1880ccdf2cef5a5effdad39daca343d43271d5946
"Data 12: [[X, 1, Credit, 89753, G, 0.6353018283843994], [B, 1, Credit, 72273, G, 0.6372973918914795], [R, 0, Account, 50274, G, 0.6372973918914795], [A, 1, Credit, 67334, G, 0.6393256187438965]]",Current Hash:  3dcffa0de1f4210454dda770d52aed7925a521fff4c79ab546a4a2075ae6bd46,Previous Hash:   88aca6afd5793968dad4f13c2ea72061660bb8db9cb5fe9020f224547580685f
"Data 13: [[W, 1, Account, 56545, G, 0.6442782878875732], [B, 0, Account, 845833, G, 0.6452758312225342], [A, 0, Account, 162291, G, 0.6462719440460205]]",Current Hash:  5d3b64568c73b9ce780c9c594d25a4974e6b6447617395247134fed3f0c21314,Previous Hash:   3dcffa0de1f4210454dda770d52aed7925a521fff4c79ab546a4a2075ae6bd46
"Data 14: [[C, 1, Account, 13372, G, 0.6482672691345215], [X, 1, Credit, 62187, G, 0.6492640972137451], [W, 1, Credit, 15427, G, 0.6502618789672852], [T, 0, Credit, 196550, G, 0.6512596607208252], [B, 1, Credit, 86784, G, 0.6522564888000488]]",Current Hash:  aedfd7f9d8bf8e94d4fe2345af54532f87868e5060304bdaff3cfc4ef4958542,Previous Hash:   5d3b64568c73b9ce780c9c594d25a4974e6b6447617395247134fed3f0c21314
"Data 15: [[D, 1, Credit, 75553, G, 0.6552486419677734], [X, 0, Credit, 78811, G, 0.6552486419677734]]",Current Hash:  78825c3fcb5be6519c237f897c353c25141e24b412d250afea2d8f37b7904cb4,Previous Hash:   aedfd7f9d8bf8e94d4fe2345af54532f87868e5060304bdaff3cfc4ef4958542
"Data 16: [[J, 1, Credit, 12890, G, 0.6572427749633789], [Y, 0, Credit, 22242, G, 0.6612341403961182], [B, 1, Credit, 29230, G, 0.6622314453125], [X, 0, Credit, 34121, G, 0.6622314453125]]",Current Hash:  33d640b2808ffad6417fb9620ee7086cc44b895aa75cf4997ec1915956482f5f,Previous Hash:   78825c3fcb5be6519c237f897c353c25141e24b412d250afea2d8f37b7904cb4
"Data 17: [[Q, 1, Account, 23999, G, 0.6642260551452637]]",Current Hash:  8ecef09c6bdb911ea65ce67a9cfded8be00ed85ca0cc78b91432041f85660b5d,Previous Hash:   33d640b2808ffad6417fb9620ee7086cc44b895aa75cf4997ec1915956482f5f
"Data 18: [[X, 1, Credit, 73447, G, 0.6672179698944092], [B, 0, Credit, 61002, G, 0.669212818145752], [R, 0, Credit, 3804, G, 0.669212818145752]]",Current Hash:  34de48da344c896725cfe6d83f4b210bfda3eabfd892e44e0e578136166101ba,Previous Hash:   8ecef09c6bdb911ea65ce67a9cfded8be00ed85ca0cc78b91432041f85660b5d
"Data 19: [[W, 0, Credit, 10357, G, 0.6732020378112793], [R, 0, Account, 10819, G, 0.6771914958953857], [Q, 1, Credit, 93868, G, 0.6771914958953857], [J, 0, Account, 699630, G, 0.6771914958953857]]",Current Hash:  cfc9e78bf23a78692fe3a8bf8a1b9da8c33dd1f6a50e542890c283ad075ed8c7,Previous Hash:   34de48da344c896725cfe6d83f4b210bfda3eabfd892e44e0e578136166101ba
"Data 20: [[J, 1, Credit, 84963, G, 0.6801834106445312], [T, 1, Credit, 16743, G, 0.6811807155609131], [W, 1, Credit, 34010, G, 0.682178258895874]]",Current Hash:  27216bc2d4b44d6bd904fd5c1c8dea6de8737c6a0b408887688e78747b417d8f,Previous Hash:   cfc9e78bf23a78692fe3a8bf8a1b9da8c33dd1f6a50e542890c283ad075ed8c7
"Data 21: [[X, 1, Credit, 64330, G, 0.6832065582275391]]",Current Hash:  5839eb6b13001fdbac52e3c33527f85af1b0728e8bee907ed6a82efe7fad2bbf,Previous Hash:   27216bc2d4b44d6bd904fd5c1c8dea6de8737c6a0b408887688e78747b417d8f
"Data 22: [[Y, 0, Account, 550955, G, 0.6832065582275391], [C, 1, Account, 88720, G, 0.6842041015625], [Q, 1, Credit, 35666, G, 0.68520188331604], [A, 1, Account, 32288, G, 0.6871979236602783]]",Current Hash:  463b147a776ea33ab018d1d1b69faa86edf5df67ce6bb6e583c2563694e6d921,Previous Hash:   5839eb6b13001fdbac52e3c33527f85af1b0728e8bee907ed6a82efe7fad2bbf
"Data 23: [[T, 1, Credit, 38065, G, 0.6881935596466064], [C, 0, Account, 127149, G, 0.6901886463165283], [X, 1, Credit, 16709, G, 0.6941783428192139]]",Current Hash:  283c8dcbe1d0fad34f595b6c6479a77907928140ac58bc268fe662d5420b0763,Previous Hash:   463b147a776ea33ab018d1d1b69faa86edf5df67ce6bb6e583c2563694e6d921
"Data 24: [[A, 0, Credit, 15937, G, 0.6961719989776611]]",Current Hash:  4173d62cfe6b1a18188a1130e80377b64b3e9a3ef1446b38ddbc9b81759d1f97,Previous Hash:   283c8dcbe1d0fad34f595b6c6479a77907928140ac58bc268fe662d5420b0763
"Data 25: [[Y, 1, Credit, 99562, G, 0.698134183883667], [X, 0, Credit, 103581, G, 0.7001287937164307], [T, 1, Credit, 25574, G, 0.7001287937164307]]",Current Hash:  c32353935fb33990a52a71cd32d95d7aad232f7d35ff73af47574c098906fd3c,Previous Hash:   4173d62cfe6b1a18188a1130e80377b64b3e9a3ef1446b38ddbc9b81759d1f97
"Data 26: [[D, 1, Account, 71104, G, 0.7031209468841553], [X, 1, Account, 18404, G, 0.7031209468841553], [A, 1, Credit, 63996, G, 0.7101020812988281]]",Current Hash:  e129bc9a305e5858e0e44d8c073afdd05a528ff220831429024c285a76893d1d,Previous Hash:   c32353935fb33990a52a71cd32d95d7aad232f7d35ff73af47574c098906fd3c
"Data 27: [[J, 1, Credit, 56079, G, 0.7120966911315918], [R, 0, Account, 88189, G, 0.7140932083129883], [D, 1, Credit, 54529, G, 0.7150890827178955], [X, 0, Credit, 115113, G, 0.7160859107971191]]",Current Hash:  11585abf823a112aeae0083db8cb09c3ceed2fc209de970a1d92fbfe6150f0a3,Previous Hash:   e129bc9a305e5858e0e44d8c073afdd05a528ff220831429024c285a76893d1d
"Data 28: [[C, 1, Credit, 42098, G, 0.7180807590484619], [Q, 0, Credit, 66538, G, 0.7180807590484619], [W, 0, Account, 187198, G, 0.7180807590484619]]",Current Hash:  302fa5cdd9bd96d3d9316a4dd017b66cbd1b7e1fc10033e5a736fa0b872ed3d0,Previous Hash:   11585abf823a112aeae0083db8cb09c3ceed2fc209de970a1d92fbfe6150f0a3
"Data 29: [[Q, 0, Credit, 157307, G, 0.7230672836303711], [B, 0, Credit, 14819, G, 0.724064826965332], [C, 1, Account, 9788, G, 0.7250621318817139]]",Current Hash:  b6ebc2ecfdfa9f2df0a3e60b58e9bca91acb9f2af5d8c922b8734efb30b951e3,Previous Hash:   302fa5cdd9bd96d3d9316a4dd017b66cbd1b7e1fc10033e5a736fa0b872ed3d0
